0,0,0.030303,0.060606,0.060606,0.18182,0,0.18182,0.15152,0,0,0,0,0.030303,0,0,0,0,0.030303,0,0,0,0.030303,0,0,0,0,0,0,0,0.030303,0.030303,0.060606,0.030303,0,0,0.030303,0.030303,0.030303,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.11111,0.11111,0.44444,0.11111,0,0,0,0,0,0,0,0,0.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10526,0.15789,0,0.052632,0,0.10526,0.15789,0.10526,0.10526,0,0,0,0,0,0,0,0,0,0,0,0.052632,0,0,0.052632,0,0,0,0,0,0,0.052632,0,0,0,0,0,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0,0.1,0,0,0.1,0,0.15,0.2,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0
0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
0.0091743,0,0.0091743,0.018349,0,0.055046,0.0091743,0.12844,0.22936,0.0091743,0.055046,0.018349,0.10092,0.055046,0,0.0091743,0,0.027523,0,0,0.018349,0,0.027523,0.018349,0,0.06422,0.0091743,0.073394,0.036697,0,0.0091743,0,0.0091743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.014706,0,0,0.11765,0.073529,0.32353,0,0,0.029412,0.014706,0.10294,0,0,0.029412,0,0.029412,0,0,0,0.014706,0.10294,0,0,0.029412,0.014706,0.088235,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024793,0.0082645,0,0.0082645,0,0.12397,0.16529,0.0082645,0.13223,0,0.024793,0.090909,0.016529,0.057851,0,0.016529,0.016529,0,0.0082645,0,0.033058,0.016529,0,0.024793,0,0.016529,0.13223,0,0.024793,0,0.0082645,0.0082645,0,0.016529,0.0082645,0,0,0,0,0,0,0,0,0,0,0,0.0082645,0,0,0
0.017241,0,0,0.0086207,0,0.17241,0,0.18103,0.16379,0,0.025862,0,0.094828,0.060345,0,0.0086207,0,0,0.025862,0,0.017241,0,0.043103,0.017241,0,0.068966,0,0.051724,0.043103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
