0.19854,0.051002,0.34426,0.39526,0.010929
0.12469,0.1197,0.74564,0.0049875,0.0049875
0.28082,0.44521,0.045205,0.22192,0.0068493
0.31949,0.0018051,0.36823,0.31047,0
0.53846,0,0.38462,0.076923,0
