0.20092,0.058891,0.33718,0.38222,0.020785
0.13208,0.15283,0.70566,0.0075472,0.0018868
0.32488,0.38732,0.080976,0.20098,0.0058537
0.28826,0.0020964,0.27673,0.43291,0
0.56,0,0.44,0,0
