0.18837,0.10526,0.33241,0.33795,0.036011
0.18182,0.24793,0.54132,0.016529,0.012397
0.33584,0.35338,0.097744,0.19048,0.022556
0.3012,0.0060241,0.29819,0.39157,0.003012
0.5,0.033333,0.33333,0,0.13333
