0.2,0.059155,0.34141,0.37859,0.020845
0.13112,0.13986,0.71766,0.0061189,0.0052448
0.31049,0.40248,0.072217,0.20561,0.0091996
0.302,0.002161,0.30416,0.39114,0.00054025
0.52941,0.014706,0.38235,0.014706,0.058824
