0.027027,0,0.081081,0.081081,0,0.13514,0,0.18919,0.21622,0,0.027027,0,0,0.054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027,0,0,0,0.027027,0,0.027027,0,0,0,0.027027,0.027027,0,0,0,0,0,0,0,0,0.054054,0,0
0.095238,0,0.28571,0,0,0.047619,0.095238,0.28571,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619,0,0.095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.083333,0.055556,0.027778,0.027778,0,0.33333,0.055556,0.11111,0.083333,0,0.027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0.027778,0.027778,0.027778,0,0,0,0,0,0,0,0,0.027778,0,0,0
0.093023,0,0,0.069767,0,0.23256,0,0.093023,0.32558,0,0,0,0,0.023256,0,0,0,0,0.023256,0,0,0,0,0,0,0,0,0,0,0,0.023256,0,0,0.023256,0,0,0,0,0,0,0,0,0,0,0,0.069767,0,0,0.023256,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.023529,0.017647,0,0.12353,0.029412,0.15294,0.14706,0.0058824,0.058824,0.017647,0.070588,0.064706,0.0058824,0.0058824,0,0,0.017647,0,0.0058824,0.011765,0.035294,0.011765,0.0058824,0.0058824,0.011765,0.023529,0.10588,0,0.0058824,0.0058824,0.011765,0.011765,0,0,0,0,0,0,0,0,0,0,0,0.0058824,0,0,0,0
0,0.010309,0.010309,0,0,0.061856,0.082474,0.30928,0,0,0.051546,0.030928,0.16495,0,0,0,0,0.030928,0,0,0.010309,0.030928,0.061856,0,0,0,0.020619,0.092784,0,0,0.010309,0,0.010309,0,0,0.010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018433,0.013825,0,0.0046083,0,0.14747,0.17051,0.064516,0.087558,0,0.087558,0.059908,0.032258,0.059908,0,0.0092166,0.018433,0.0046083,0.0046083,0,0.0046083,0.046083,0.0092166,0.013825,0.0046083,0.036866,0.023041,0.0092166,0.046083,0,0.0046083,0.0046083,0.0046083,0.0046083,0,0,0,0,0,0,0,0,0,0,0,0.0046083,0,0,0,0
0,0,0,0.026316,0,0.14737,0,0.16842,0.26842,0,0.047368,0,0.021053,0.057895,0,0.010526,0,0.0052632,0.015789,0,0.052632,0,0.015789,0.031579,0,0.036842,0,0.015789,0.042105,0,0,0,0,0.010526,0,0,0,0,0.0052632,0,0.0052632,0,0,0,0,0,0,0,0.015789,0
0,0,0,0,0,0.33333,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015267,0,0.0076336,0.015267,0,0.038168,0,0.030534,0.061069,0,0.099237,0.030534,0.16794,0.12214,0,0.045802,0.038168,0.10687,0.10687,0,0.015267,0.0076336,0.030534,0.045802,0,0,0,0.0076336,0.0076336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.013889,0,0.013889,0.027778,0.097222,0.013889,0,0.069444,0.041667,0.40278,0,0,0.027778,0.055556,0.20833,0,0,0,0.013889,0.013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0069444,0.013889,0,0,0,0.027778,0.048611,0.0069444,0.013889,0,0.17361,0.1875,0.013889,0.090278,0,0.097222,0.15972,0.013889,0.048611,0,0.0069444,0.034722,0,0.020833,0,0.0069444,0,0,0,0,0,0,0,0,0,0,0.0069444,0,0,0,0,0,0,0,0,0.013889,0,0,0.0069444,0
0,0,0.008547,0.034188,0,0.025641,0,0.068376,0.034188,0,0.12821,0,0.13675,0.17949,0,0.059829,0,0.11111,0.11111,0,0.025641,0,0.025641,0,0,0,0,0,0,0,0.008547,0,0,0.017094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547,0.017094,0
0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018868,0.012579,0.012579,0.018868,0,0.031447,0.0062893,0.10063,0.081761,0,0,0.0062893,0.037736,0.018868,0,0.056604,0.031447,0.11321,0.18239,0.018868,0.037736,0.0062893,0.10063,0.069182,0.012579,0.0062893,0,0,0.0062893,0,0,0,0.0062893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062893,0
0.0076923,0,0,0,0,0.023077,0.046154,0.17692,0,0.0076923,0.0076923,0,0.030769,0,0,0.030769,0.1,0.32308,0.0076923,0,0.023077,0.0076923,0.18462,0,0,0,0.0076923,0.0076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076923,0,0,0,0,0,0,0
0.015873,0.031746,0,0,0,0.031746,0.095238,0.026455,0.074074,0,0.037037,0.010582,0.005291,0.005291,0,0.14286,0.20635,0.021164,0.084656,0.005291,0.05291,0.089947,0.005291,0.042328,0,0,0.010582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005291,0
0.017341,0,0.017341,0.0057803,0,0.080925,0,0.086705,0.080925,0,0.023121,0,0.034682,0.017341,0,0.11561,0,0.11561,0.13873,0,0.086705,0,0.069364,0.092486,0,0.0057803,0,0,0,0,0.0057803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057803,0
0,0,0,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.016949,0.016949,0,0.011299,0,0,0.011299,0,0,0,0,0.0056497,0,0.016949,0,0.039548,0.028249,0,0.14124,0.028249,0.18079,0.28814,0.011299,0.039548,0.011299,0.062147,0.079096,0,0,0,0.0056497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056497,0
