0.010786
0.0061633
0.010478
0.01171
0
0.05208
0.028659
0.066872
0.057319
0.0009245
0.040062
0.02188
0.042835
0.035747
0.00061633
0.048382
0.040062
0.057627
0.053621
0.0015408
0.055162
0.032049
0.065948
0.057011
0.001849
0.02188
0.012943
0.026502
0.023112
0
0.0077042
0.0046225
0.009245
0.0067797
0
0.001849
0.0015408
0.0021572
0.001849
0
0.00061633
0
0.0009245
0.0009245
0
0.015716
0.0067797
0.018182
0.035131
0.0021572
