0.0094955
0.0065282
0.011128
0.011573
0.00014837
0.048813
0.032047
0.065579
0.04911
0.0014837
0.036202
0.020772
0.040504
0.032196
0.0011869
0.052077
0.038279
0.061573
0.054006
0.0019288
0.05638
0.032196
0.067507
0.059941
0.0017804
0.021068
0.015134
0.030564
0.026113
0.00089021
0.008457
0.005638
0.008457
0.0063798
0.0004451
0.0022255
0.0017804
0.0043027
0.0025223
0.0004451
0.00059347
0.00074184
0.0011869
0.0004451
0
0.016617
0.0094955
0.019436
0.023294
0.0013353
