0.010716
0.0030616
0.0026789
0.0015308
0.030233
0.016073
0.013777
0.01416
0.066207
0.044011
0.030233
0.022579
0.13165
0.10945
0.083046
0.061615
0
0.027172
0.0022962
0.019135
0
0.065442
0.0045924
0.061232
0
0.0099502
0.0007654
0.021814
0
0.0053578
0
0.013012
0
0.0057405
0.0007654
0.0042097
0
0
0
0.11749
